1: !
51042: 1974_Chicago_White_Sox_season
51043: 1974_Cincinnati_Bengals_season
51044: 1974_Cincinnati_Reds_season
51045: 1974_Cleveland_Browns_season
51046: 1974_Cleveland_Indians_season
51047: 1974_College_Football_Season
51048: 1974_College_World_Series
51049: 1974_Collegiate_Commissioners_Association_Tournament
51050: 1974_Commonwealth_Games
51051: 1974_Davis_Cup
51052: 1974_Davis_Cup_Americas_Zone
51053: 1974_Davis_Cup_Eastern_Zone
51054: 1974_Davis_Cup_Europe_Zone
51055: 1974_Daytona_500
51056: 1974_Denver_Broncos_season
51057: 1974_Detroit_Lions_season
51058: 1974_Detroit_Tigers_season
51059: 1974_Dutch_Grand_Prix
51060: 1974_East_Carolina_Pirates_football_team
51061: 1974_English_cricket_season
51062: 1974_European_Badminton_Championships
51063: 1974_European_Championships_in_Athletics
51064: 1974_European_Cup_Final
51065: 1974_European_Formula_Two_season
51066: 1974_European_Indoor_Championships_in_Athletics
51067: 1974_Eurovision_Song_Contest
51068: 1974_FA_Charity_Shield
51069: 1974_FA_Cup_Final
51070: 1974_FIBA_World_Championship
51071: 1974_FIFA_World_Cup
51072: 1974_FIFA_World_Cup_(qualification)
51073: 1974_FIFA_World_Cup_(squads)
51074: 1974_FIFA_World_Cup_Final
51075: 1974_FIFA_World_Cup_qualification
51076: 1974_FIFA_World_Cup_qualification_(AFC_and_OFC)
51077: 1974_FIFA_World_Cup_qualification_(CAF)
51078: 1974_FIFA_World_Cup_qualification_(CONCACAF)
51079: 1974_FIFA_World_Cup_qualification_(CONMEBOL)
51080: 1974_FIFA_World_Cup_qualification_(UEFA)
51081: 1974_FIFA_World_Cup_squads
51082: 1974_FILA_Wrestling_World_Championships
51083: 1974_FIS_Alpine_World_Ski_Championships
51084: 1974_FIS_Nordic_World_Ski_Championships
51085: 1974_FIVB_Men's_World_Championship
51086: 1974_FIVB_Women's_World_Championship
51087: 1974_FV1
51088: 1974_Fed_Cup
51089: 1974_Federation_Cup
51090: 1974_Federation_Cup_(tennis)
51091: 1974_Federation_Internationale_de_Football_Association_World_Cup
51092: 1974_Five_Nations_Championship
51093: 1974_Florida_Gators_football_team
51094: 1974_Football_League_Cup_Final
51095: 1974_Formula_One
51096: 1974_Formula_One_season
51097: 1974_French_Grand_Prix
51098: 1974_French_Open
51099: 1974_French_Open_-_Men's_Singles
51100: 1974_French_Open_-_Women's_Singles
51101: 1974_Fédération_Internationale_de_Football_Association_World_Cup
51102: 1974_Georgia_Bulldogs_football_team
51103: 1974_German_Grand_Prix
51104: 1974_Giro_d'Italia
51105: 1974_Golden_Helmet_(Poland)
51106: 1974_Governor_General's_Awards
51107: 1974_Grand_Prix_motorcycle_racing_season
51108: 1974_Green_Bay_Packers_season
51109: 1974_Grey_Cup
51110: 1974_Gulf_Cup_of_Nations
51111: 1974_HC1
51112: 1974_Hardie-Ferodo_1000
51113: 1974_Houston_Astros_season
51114: 1974_Huntsville_Prison_Siege
51115: 1974_Hunza_Earthquake
51116: 1974_Hunza_earthquake
51117: 1974_ICF_Flatwater_Racing_World_Championships
51118: 1974_IMSA_GT_Championship_season
51119: 1974_Indianapolis_500
51120: 1974_Indira-Sheikh_accord
51121: 1974_Individual_Speedway_World_Championship
51122: 1974_Italian_Grand_Prix
51123: 1974_Italian_referendum_on_divorce
51124: 1974_Japanese_Embassy_attack_in_Kuwait
51125: 1974_Kansas_City_Chiefs_season
51126: 1974_Kansas_City_Royals_season
51127: 1974_Little_League_World_Series
51128: 1974_Los_Angeles_Dodgers_season
51129: 1974_Los_Angeles_Rams_season
51130: 1974_MLB_season
51131: 1974_Major_League_Baseball_All-Star_Game
51132: 1974_Major_League_Baseball_season
51133: 1974_Masters_Tournament
51134: 1974_Memorial_Cup
51135: 1974_Men's_World_Ice_Hockey_Championships
51136: 1974_Miami_Dolphins_season
51137: 1974_Milwaukee_Brewers_season
51138: 1974_Minnesota_Golden_Gophers_football_team
51139: 1974_Minnesota_Twins
51140: 1974_Minnesota_Twins_season
51141: 1974_Minnesota_Vikings_season
51142: 1974_Monaco_Grand_Prix
51143: 1974_Montreal_Expos_season
51144: 1974_Montréal_Expos_season
51145: 1974_NASCAR_Winston_Cup_Series
51146: 1974_NBA_All-Star_Game
51147: 1974_NBA_Draft
51148: 1974_NBA_Expansion_Draft
51149: 1974_NBA_Finals
51150: 1974_NBA_Playoffs
51151: 1974_NCAA_Division_I_Men's_Lacrosse_Championship
51152: 1974_NCAA_Division_I_football_season
51153: 1974_NCAA_Men's_Basketball_All-Americans
51154: 1974_NCAA_Men's_Division_I_Basketball_Tournament
51155: 1974_NCAA_Men's_Division_I_Ice_Hockey_Tournament
51156: 1974_NFL_Draft
51157: 1974_NFL_Season
51158: 1974_NFL_season
51159: 1974_NHL_Amateur_Draft
51160: 1974_NHL_Draft
51161: 1974_NHL_Entry_Draft
51162: 1974_NHL_Expansion_Draft
51163: 1974_NLCS
51164: 1974_NME_Critics_End_of_Year_Poll
51165: 1974_National_Basketball_Association_Draft
51166: 1974_National_Basketball_Association_Finals
51167: 1974_National_Basketball_Association_Playoffs
51168: 1974_National_Football_League_Draft
51169: 1974_National_Football_League_season
51170: 1974_National_Hockey_League_Amateur_Draft
51171: 1974_National_Hockey_League_Expansion_Draft
51172: 1974_National_Invitation_Tournament
51173: 1974_National_League_Championship_Series
51174: 1974_New_England_Patriots_season
51175: 1974_New_York_Giants_season
51176: 1974_New_York_Jets_season
51177: 1974_New_York_Mets_season
51178: 1974_New_York_Yankees_season
51179: 1974_North_Indian_Ocean_cyclone_season
51180: 1974_Oakland_Athletics_season
51181: 1974_Oakland_Raiders_season
51182: 1974_Oklahoma_Sooners_football_team
51183: 1974_Open_Championship
51184: 1974_Oregon_Ducks_football_team
51185: 1974_PGA_Tour
51186: 1974_Pacific_hurricane_season
51187: 1974_Pacific_typhoon_season
51188: 1974_Palanca_Awards
51189: 1974_Peace_Operation
51190: 1974_Penn_State_Nittany_Lions_football_team
51191: 1974_Philadelphia_Phillies_season
51192: 1974_Pittsburgh_Pirates_season
51193: 1974_Pittsburgh_Steelers_season
51194: 1974_Portuguese_coup_d'état
51195: 1974_Privacy_Act
51196: 1974_Pro_Bowl
51197: 1974_Pulitzer_Prize
51198: 1974_QU2
51199: 1974_Rally_Portugal
51200: 1974_Repo_500K
51201: 1974_Rose_Bowl
51202: 1974_SE3
51203: 1974_Safari_Rally
51204: 1974_Sahelian_Drought
51205: 1974_San_Diego_Chargers_season
51206: 1974_San_Diego_Padres_season
51207: 1974_San_Francisco_49ers_season
51208: 1974_San_Francisco_Giants_season
51209: 1974_Sandown_250
51210: 1974_Soccer_World_Cup
51211: 1974_South_African_Grand_Prix
51212: 1974_South_American_Championships_in_Athletics
51213: 1974_Soviet_Top_League
51214: 1974_Spanish_Grand_Prix
51215: 1974_St._Louis_Cardinals_(NFL)_season
51216: 1974_St._Louis_Cardinals_season
51217: 1974_Stanley_Cup_Finals
51218: 1974_Summit_Series
51219: 1974_Super_Bowl
51220: 1974_Swedish_Grand_Prix
51221: 1974_Swedish_Pro_Tennis_Championships
51222: 1974_Tamil_conference_incident
51223: 1974_Texas_Rangers_season
51224: 1974_Topps
51225: 1974_Topps_All-Star_Rookie_Roster
51226: 1974_Tour_de_France
51227: 1974_U.S._Open
51228: 1974_U.S._Open_(tennis)
51229: 1974_U.S._Open_-_Men's_Singles
51230: 1974_U.S._Open_-_Women's_Singles
51231: 1974_U.S._Open_Golf_Championship
51232: 1974_U._S._Open_(tennis)
51233: 1974_U._S._Open_-_Men's_Singles
51234: 1974_U._S._Open_-_Women's_Singles
51235: 1974_UEFA_Cup_Final
51236: 1974_UEFA_Cup_Winners'_Cup_Final
51237: 1974_UK_general_election
51238: 1974_US_Open
51239: 1974_US_Open_(tennis)
51240: 1974_US_Open_-_Men's_Singles
51241: 1974_US_Open_-_Women's_Singles
51242: 1974_U_S_Open_(tennis)
51243: 1974_U_S_Open_-_Men's_Singles
51244: 1974_U_S_Open_-_Women's_Singles
51245: 1974_United_States_Grand_Prix
51246: 1974_VFL_season
51247: 1974_Vuelta_a_Espana
51248: 1974_Vuelta_a_España
51249: 1974_WHA_Amateur_Draft
51250: 1974_WS
51251: 1974_WSOP
51252: 1974_Wake_Forest_Demon_Deacons_football_team
51253: 1974_Washington,_D.C._mayoral_election
51254: 1974_Washington,_D._C._mayoral_election
51255: 1974_Washington,_DC_mayoral_election
51256: 1974_Washington,_D_C_mayoral_election
51257: 1974_Washington_Redskins_season
51258: 1974_Whitbread_Awards
51259: 1974_Wimbledon_Championships
51260: 1974_Wimbledon_Championships_-_Men's_Singles
51261: 1974_Wimbledon_Championships_-_Women's_Singles
51262: 1974_Winchester_400
51263: 1974_World_Amateur_Boxing_Championships
51264: 1974_World_Artistic_Gymnastics_Championships
51265: 1974_World_Championships_in_Artistic_Gymnastics
51266: 1974_World_Cup
51267: 1974_World_Hockey_Association_Amateur_Draft
51268: 1974_World_Ice_Hockey_Championships
51269: 1974_World_Junior_Ice_Hockey_Championships
51270: 1974_World_Men's_Handball_Championship
51271: 1974_World_Rally_Championship
51272: 1974_World_Rally_Championship_season
51273: 1974_World_Series
51274: 1974_World_Series_of_Poker
51275: 1974_World_Sportscar_Championship_season
51276: 1974_Zagreb_train_disaster
51277: 1974_ad
51278: 1974_aluminum_cent
51279: 1974_ballet_premieres
51280: 1974_college_football_season
51281: 1974_film
51282: 1974_flood
51283: 1974_hurricane_season
51284: 1974_in_Afghanistan
51285: 1974_in_Australia
51286: 1974_in_Bangladesh
51287: 1974_in_Brazilian_football
51288: 1974_in_Canada
51289: 1974_in_France
51290: 1974_in_India
51291: 1974_in_Ireland
51292: 1974_in_Japanese_football
51293: 1974_in_LGBT_rights
51294: 1974_in_Luxembourg
51295: 1974_in_Malaysia
51296: 1974_in_NASCAR
51297: 1974_in_New_Zealand
51298: 1974_in_Northern_Ireland
51299: 1974_in_Pakistan
51300: 1974_in_Singapore
51301: 1974_in_South_Africa
51302: 1974_in_Wales
51303: 1974_in_Zimbabwe
51304: 1974_in_anthropology
51305: 1974_in_archaeology
51306: 1974_in_architecture
51307: 1974_in_art
51308: 1974_in_association_football
51309: 1974_in_aviation
51310: 1974_in_baseball
51311: 1974_in_comics
51312: 1974_in_country_music
51313: 1974_in_film
51314: 1974_in_football_(soccer)
51315: 1974_in_games
51316: 1974_in_gay_rights
51317: 1974_in_heavy_metal_music
51318: 1974_in_literature
51319: 1974_in_metal
51320: 1974_in_music
51321: 1974_in_organized_crime
51322: 1974_in_paleontology
51323: 1974_in_philosophy
51324: 1974_in_poetry
51325: 1974_in_politics
51326: 1974_in_radio
51327: 1974_in_rail_transport
51328: 1974_in_science
51329: 1974_in_sociology
51330: 1974_in_spaceflight
51331: 1974_in_sports
51332: 1974_in_television
51333: 1974_in_the_UK
51334: 1974_in_the_United_Kingdom
51335: 1974_in_video_gaming
51336: 1974_movies
51337: 1974_world_oil_market_chronology
51338: 1974–1975_United_States_network_television_schedule
51339: 1974–1975_United_States_network_television_schedule_(Saturday_morning)
51340: 1974–1975_United_States_network_television_schedule_(weekday)
51341: 1974–75_AHL_season
51342: 1974–75_Atlanta_Flames_season
51343: 1974–75_Boston_Bruins_season
51344: 1974–75_Boston_Celtics_season
51345: 1974–75_Buffalo_Braves_season
51346: 1974–75_Buffalo_Sabres_season
51347: 1974–75_California_Golden_Seals_season
51348: 1974–75_California_Seals_season
51349: 1974–75_Chicago_Black_Hawks_season
51350: 1974–75_Golden_State_Warriors_season
51351: 1974–75_Kansas_City_Scouts_season
51352: 1974–75_MJHL_season
51353: 1974–75_Montreal_Canadiens_season
51354: 1974–75_NBA_season
51355: 1974–75_NHL_season
51356: 1974–75_OMJHL_season
51357: 1974–75_Philadelphia_Flyers_season
51358: 1974–75_Pittsburgh_Penguins_season
51359: 1974–75_Portland_Trail_Blazers_season
51360: 1974–75_QMJHL_season
51361: 1974–75_Quebec_Nordiques_season
51362: 1974–75_Southern_Hemisphere_tropical_cyclone_season
51363: 1974–75_St._Louis_Blues_season
51364: 1974–75_Toronto_Maple_Leafs_season
51365: 1974–75_United_States_network_television_schedule
51366: 1974–75_United_States_network_television_schedule_(Saturday_morning)
51367: 1974–75_Vancouver_Canucks_season
51368: 1974–75_WCHL_season
51369: 1974–75_WHA_season
51370: 1974–75_Washington_Bullets_season
51371: 1974–75_Washington_Capitals_season
51372: 1974–75_in_English_football
51373: 1974–75_in_Scottish_football
51374: 1975
51375: 1975-1976_United_States_network_television_schedule_(weekday)
51376: 1975-1980_Southern_Hemisphere_tropical_cyclone_seasons
51377: 1975-76
51378: 1975-76_AHL_season
51379: 1975-76_American_Hockey_League_season
51380: 1975-76_American_network_television_schedule
51381: 1975-76_Atlanta_Flames_season
51382: 1975-76_Baltimore_Claws_season
51383: 1975-76_Boston_Bruins_season
51384: 1975-76_Boston_Celtics_season
51385: 1975-76_Buffalo_Braves_season
51386: 1975-76_Chicago_Black_Hawks_season
51387: 1975-76_Cuban_National_Series
51388: 1975-76_Golden_State_Warriors_season
51389: 1975-76_Indian_cricket_season
51390: 1975-76_Kansas_City_Scouts_season
51391: 1975-76_MJHL_season
51392: 1975-76_Montreal_Canadiens_season
51393: 1975-76_Montréal_Canadiens_season
51394: 1975-76_NBA_season
51395: 1975-76_NHL_season
51396: 1975-76_National_Basketball_Association_season
51397: 1975-76_National_Hockey_League_season
51398: 1975-76_New_York_Nets_season
51399: 1975-76_New_York_Rangers_season
51400: 1975-76_New_Zealand_cricket_season
51401: 1975-76_OHL_season
51402: 1975-76_OMJHL_season
51403: 1975-76_Ontario_Major_Junior_Hockey_League_season
51404: 1975-76_Pakistani_cricket_season
51405: 1975-76_Philadelphia_Flyers_season
51406: 1975-76_QMJHL_season
51407: 1975-76_Quebec_Nordiques_season
51408: 1975-76_SM-liiga_season
51409: 1975-76_San_Diego_Sails_season
51410: 1975-76_South_African_cricket_season
51411: 1975-76_Southern_Hemisphere_tropical_cyclone_season
51412: 1975-76_Toronto_Maple_Leafs_season
51413: 1975-76_USSR_Red_Army_ice_hockey_tour_of_North_America
51414: 1975-76_United_States_network_television_schedule
51415: 1975-76_United_States_network_television_schedule_(Saturday_morning)
51416: 1975-76_Utah_Stars_season
51417: 1975-76_WCHL_season
51418: 1975-76_WHA_season
51419: 1975-76_West_Indian_cricket_season
51420: 1975-76_Western_Canada_Hockey_League_season
51421: 1975-76_World_Hockey_Association_season
51422: 1975-76_in_English_football
51423: 1975-76_in_Greek_football
51424: 1975-76_in_Scottish_football
51425: 1975-76_nhl_season
51426: 1975-80_Southern_Hemisphere_tropical_cyclone_seasons
51427: 19754_Paclements
51428: 19758_Janelcoulson
51429: 1975_24_Hours_of_LeMans
51430: 1975_24_Hours_of_Le_Mans
51431: 1975_ABA_All-Star_Game
51432: 1975_ABA_Finals
51433: 1975_ABA_Playoffs
51434: 1975_ABA_playoffs
51435: 1975_ACC_Baseball_Tournament
51436: 1975_ACC_Men's_Basketball_Tournament
51437: 1975_AIA_building_hostage_crisis
51438: 1975_ALCS
51439: 1975_ATP_Buenos_Aires
51440: 1975_ATP_Buenos_Aires_-_Singles
51441: 1975_Academy_Awards
51442: 1975_Alabama_Crimson_Tide_football_team
51443: 1975_Algiers_Agreement
51444: 1975_Alpine_Skiing_World_Cup
51445: 1975_Amco_Cup
51446: 1975_American_League_Championship_Series
51447: 1975_Amstel_Gold_Race
51448: 1975_Argentine_Grand_Prix
51449: 1975_Asian_Championships
51450: 1975_Asian_Championships_in_Athletics
51451: 1975_Atlanta_Braves_season
51452: 1975_Atlanta_Falcons_season
51453: 1975_Atlantic_hurricane_season
51454: 1975_Australian_Drivers'_Championship
51455: 1975_Australian_Manufacturers'_Championship
51456: 1975_Australian_Open
51457: 1975_Australian_Open_-_Men's_Singles
51458: 1975_Australian_Open_-_Women's_Singles
51459: 1975_Australian_Sports_Car_Championship
51460: 1975_Australian_constitutional_crisis
51461: 1975_Austrian_Grand_Prix
51462: 1975_BMW_Open
51463: 1975_BRDC_International_Trophy
51464: 1975_Baltimore_Colts_season
51465: 1975_Baltimore_Orioles_season
51466: 1975_Bathurst_1000
51467: 1975_Belgian_Grand_Prix
51468: 1975_Boston_Red_Sox_season
51469: 1975_Brazilian_Grand_Prix
51470: 1975_British_Colubmia_election
51471: 1975_British_Grand_Prix
51472: 1975_British_Home_Championship
51473: 1975_British_Speedway_League
51474: 1975_Buffalo_Bills_season
51475: 1975_CFL_season
51476: 1975_Calder_Cup_Playoffs
51477: 1975_California_Angels_season
51478: 1975_Canada_Games
51479: 1975_Cannes_Film_Festival
51480: 1975_Canton_Tornado
51481: 1975_Central_American_and_Caribbean_Championships_in_Athletics
51482: 1975_Chadian_coup
51483: 1975_Chatham_Cup
51484: 1975_Chicago_Bears_season
51485: 1975_Chicago_Cubs_season
51486: 1975_Chicago_White_Sox_season
51487: 1975_Cincinnati_Bengals_season
51488: 1975_Cincinnati_Reds_season
51489: 1975_Cleveland_Browns_season
51490: 1975_Cleveland_Indians_season
51491: 1975_College_Football_Season
51492: 1975_College_World_Series
51493: 1975_Constitution_of_the_People's_Republic_of_China
51494: 1975_Copa_América
51495: 1975_Cricket_World_Cup
51496: 1975_Cricket_World_Cup_squads
51497: 1975_Dallas_Cowboys_season
51498: 1975_Danish_parliamentary_election
51499: 1975_Davis_Cup
51500: 1975_Daytona_500
51501: 1975_Denver_Broncos_season
51502: 1975_Detroit_Lions_season
51503: 1975_Detroit_Tigers_season
51504: 1975_Dismissal
51505: 1975_Dismissal_crisis
51506: 1975_Dutch_Grand_Prix
51507: 1975_Dutch_train_hostage_crisis
51508: 1975_East_Carolina_Pirates_football_team
51509: 1975_England_rugby_union_tour_of_Australia
51510: 1975_English_cricket_season
51511: 1975_European_Baseball_Championship
51512: 1975_European_Championship
51513: 1975_European_Cup_Final
51514: 1975_European_Curling_Championships
51515: 1975_European_Formula_Two_season
51516: 1975_European_Indoor_Athletics_Championships
51517: 1975_European_Indoor_Championships_in_Athletics
51518: 1975_European_Rugby_League_Championship
51519: 1975_Eurovision_Song_Contest
51520: 1975_FA_Cup_Final
51521: 1975_FILA_Wrestling_World_Championships
51522: 1975_FINA_Men's_World_Water_Polo_Championship
51523: 1975_Fed_Cup
51524: 1975_Federation_Cup
51525: 1975_Federation_Cup_(tennis)
51526: 1975_Five_Nations_Championship
51527: 1975_Florida_Gators_football_team
51528: 1975_Football_League_Cup_Final
51529: 1975_Formula_Atlantic_season
51530: 1975_Formula_One
51531: 1975_Formula_One_season
51532: 1975_French_Grand_Prix
51533: 1975_French_Open
51534: 1975_French_Open_-_Men's_Singles
51535: 1975_French_Open_-_Women's_Singles
51536: 1975_Georgia_Bulldogs_football_team
51537: 1975_German_Grand_Prix
51538: 1975_Giro_d'Italia
51539: 1975_Golden_Helmet_(Poland)
51540: 1975_Governor_General's_Awards
51541: 1975_Grand_Prix_motorcycle_racing_season
51542: 1975_Green_Bay_Packers_season
51543: 1975_Grey_Cup
51544: 1975_Haicheng_earthquake
51545: 1975_Hardie-Ferodo_1000
51546: 1975_Hardie_Ferodo_1000
51547: 1975_Heineken_Open
51548: 1975_Heineken_Open_-_Singles
51549: 1975_Houston_Astros_season
51550: 1975_Houston_Oilers_season
51551: 1975_ICF_Flatwater_Racing_World_Championships
51552: 1975_IMSA_GT_Championship_season
51553: 1975_Indianapolis_500
51554: 1975_Individual_Speedway_World_Championship
51555: 1975_Indonesian_consulate_hostage_crisis
51556: 1975_Iranian_legislative_election
51557: 1975_Italian_Grand_Prix
51558: 1975_Kansas_City_Chiefs_season
51559: 1975_Kansas_City_Royals_season
51560: 1975_Knockout_Carnival
51561: 1975_Liaoning_earthquake
51562: 1975_Little_League_World_Series
51563: 1975_Los_Angeles_Dodgers_season
51564: 1975_Los_Angeles_Film_Critics_Association_Awards
51565: 1975_Los_Angeles_Rams_season
51566: 1975_MLB_season
51567: 1975_Macdonald_Brier
51568: 1975_Major_League_Baseball_All-Star_Game
51569: 1975_Major_League_Baseball_Draft
51570: 1975_Major_League_Baseball_season
51571: 1975_Masters_Snooker
