2800001: Kuala_Terla
2837844: Lac-Ste-Therese,_Ontario
2837845: Lac-Ste-Thérèse,_Ontario
2837846: Lac-Superieur
2837847: Lac-Superieur,_Quebec
2837848: Lac-Supérieur
2837849: Lac-Supérieur,_Quebec
2837850: Lac-Surimau,_Quebec
2837851: Lac-a-Beauce_Water_Aerodrome
2837852: Lac-a-la-Tortue_Airport
2837853: Lac-a-la-Tortue_Water_Aerodrome
2837854: Lac-au-Saumon,_Quebec
2837855: Lac-aux-Sables
2837856: Lac-aux-Sables,_Quebec
2837857: Lac-baker_(new_brunswick)
2837858: Lac-des-Ecorces_Water_Aerodrome
2837859: Lac-des-Iles_Water_Aerodrome
2837860: Lac-des-Rouges-Truites
2837861: Lac-des-Îles_Water_Aerodrome
2837862: Lac-des-Écorces_Water_Aerodrome
2837863: Lac-à-Beauce_Water_Aerodrome
2837864: Lac-à-la-Tortue,_Quebec
2837865: Lac-à-la-Tortue_Airport
2837866: Lac-à-la-Tortue_Water_Aerodrome
2837867: Lac-Édouard,_Quebec
2837868: Lac-Édouard_railway_station
2837869: LacI
2837870: LacY
2837871: LacZ
2837872: Lac_(disambiguation)
2837873: Lac_(district)
2837874: Lac_A
2837875: Lac_Agile_(Mascouche)_Airport
2837876: Lac_Alaotra
2837877: Lac_Alaotra_Bamboo_Lemur
2837878: Lac_Alaotra_Gentle_Lemur
2837879: Lac_Alaotra_bamboo_lemur
2837880: Lac_Alaotra_gentle_lemur
2837881: Lac_Assal
2837882: Lac_Audannes
2837883: Lac_Baker,_New_Brunswick
2837884: Lac_Bartherand
2837885: Lac_Beauchamp
2837886: Lac_Beauchamp_Park
2837887: Lac_Beauport,_Quebec
2837888: Lac_Beauregard_Water_Aerodrome
2837889: Lac_Beauvert
2837890: Lac_Berthelot_Water_Aerodrome
2837891: Lac_Bertrand
2837892: Lac_Bienville
2837893: Lac_Blue_Sea
2837894: Lac_Bramant
2837895: Lac_Brenet
2837896: Lac_Bret
2837897: Lac_Brevent
2837898: Lac_Brochet
2837899: Lac_Brochet,_Manitoba
2837900: Lac_Brochet_Airport
2837901: Lac_Bénit
2837902: Lac_Chaillexon
2837903: Lac_Coffy
2837904: Lac_Cornu
2837905: Lac_Courte_Oreilles
2837906: Lac_Courte_Oreilles_Band
2837907: Lac_Courte_Oreilles_Band_of_Lake_Superior_Chippewa_Indians
2837908: Lac_Courte_Oreilles_Band_of_Lake_Superior_Chippewa_Indians_of_Wisconsin
2837909: Lac_Courte_Oreilles_Chippewa_Band
2837910: Lac_Courte_Oreilles_Indian_Reservation
2837911: Lac_De_Gras
2837912: Lac_Debo
2837913: Lac_Des_Arcs,_Alberta
2837914: Lac_Du_Bonnet
2837915: Lac_Du_Bonnet,_Manitoba
2837916: Lac_Du_Bonnet_(Manitoba_riding)
2837917: Lac_Du_Bonnet_(North)_Water_Aerodrome
2837918: Lac_Du_Bonnet_Airport
2837919: Lac_Duhamel_Water_Aerodrome
2837920: Lac_Dumoine
2837921: Lac_Duong
2837922: Lac_Débo
2837923: Lac_Etchemin_Airport
2837924: Lac_Etival
2837925: Lac_Gagnon_Water_Aerodrome
2837926: Lac_Genin
2837927: Lac_Gobeil_Water_Aerodrome
2837928: Lac_Grenon
2837929: Lac_Guindon
2837930: Lac_Hydrin_Five
2837931: Lac_I
2837932: Lac_Ihotry
2837933: Lac_Iro
2837934: Lac_Kaiagamac_Water_Aerodrome
2837935: Lac_Kinkony
2837936: Lac_Kipawa
2837937: Lac_Kivu
2837938: Lac_Kossou
2837939: Lac_La_Belle
2837940: Lac_La_Belle,_Michigan
2837941: Lac_La_Belle,_WI
2837942: Lac_La_Belle,_Wisconsin
2837943: Lac_La_Belle_(Michigan)
2837944: Lac_La_Biche
2837945: Lac_La_Biche,_Alberta
2837946: Lac_La_Biche-St._Paul
2837947: Lac_La_Biche_Airport
2837948: Lac_La_Biche_County,_Alberta
2837949: Lac_La_Blanche
2837950: Lac_La_Croix_First_Nation
2837951: Lac_La_Croix_Water_Aerodrome
2837952: Lac_La_Hache
2837953: Lac_La_Hache,_British_Columbia
2837954: Lac_La_Hache_Elementary_School
2837955: Lac_La_Hache_Provincial_Park
2837956: Lac_La_Martre,_Northwest_Territories
2837957: Lac_La_Nonne
2837958: Lac_La_Ronge_First_Nation
2837959: Lac_Le_Jeune
2837960: Lac_Le_Jeune_Provincial_Park
2837961: Lac_Leamy
2837962: Lac_Leman
2837963: Lac_Lere
2837964: Lac_Lere_Department
2837965: Lac_Lioson
2837966: Lac_Long_Quan
2837967: Lac_Léman
2837968: Lac_Léré
2837969: Lac_Maclu
2837970: Lac_Maclus
2837971: Lac_Mai-Ndombe
2837972: Lac_Majeur
2837973: Lac_Megantic,_Quebec
2837974: Lac_Memphremagog
2837975: Lac_Memphrémagog
2837976: Lac_Minerals_Ltd._v._International_Corona_Resources_Ltd.
2837977: Lac_Mirabel
2837978: Lac_Mistassini
2837979: Lac_Mont_d'Orge
2837980: Lac_Morat
2837981: Lac_Moubra
2837982: Lac_Mousseau
2837983: Lac_Neuchatel
2837984: Lac_Neuchâtel
2837985: Lac_Nipissing
2837986: Lac_Noir
2837987: Lac_Noir_(Fribourg)
2837988: Lac_Nokoue
2837989: Lac_Nokoué
2837990: Lac_Nominingue
2837991: Lac_Nominingue,_Quebec
2837992: Lac_Olga
2837993: Lac_Operon
2837994: Lac_Parle_County
2837995: Lac_Pau_(Caniapiscau)_Water_Aerodrome
2837996: Lac_Pavin
2837997: Lac_Phillipe
2837998: Lac_Pohenegamook
2837999: Lac_Pohénégamook
2838000: Lac_Prefecture
2838001: Lac_Qui_Parle_County,_MN
2838002: Lac_Qui_Parle_County,_Minnesota
2838003: Lac_Qui_Parle_County_Courthouse
2838004: Lac_Qui_Parle_River
2838005: Lac_Qui_Parle_State_Park
2838006: Lac_Region
2838007: Lac_Rose
2838008: Lac_Saint-Francois
2838009: Lac_Saint-Francois_(Estrie)
2838010: Lac_Saint-François
2838011: Lac_Saint-François_(Estrie)
2838012: Lac_Saint-Jean
2838013: Lac_Saint-Jean,_Quebec
2838014: Lac_Saint-Louis
2838015: Lac_Saint-Pierre
2838016: Lac_Saint-Point
2838017: Lac_Saint_Jean
2838018: Lac_Sainte-Claire
2838019: Lac_Sebastien_Water_Aerodrome
2838020: Lac_Sept-Iles_Water_Aerodrome
2838021: Lac_Sept-Îles_Water_Aerodrome
2838022: Lac_Seul
2838023: Lac_Seul,_Ontario
2838024: Lac_Seul_28,_Ontario
2838025: Lac_Seul_First_Nation
2838026: Lac_Simard
2838027: Lac_Son
2838028: Lac_Soscumica
2838029: Lac_St-Jean
2838030: Lac_St-Louis_(electoral_district)
2838031: Lac_St._Charles
2838032: Lac_St._Jean
2838033: Lac_Ste._Anne
2838034: Lac_Ste._Anne_(Alberta)
2838035: Lac_Ste._Anne_County,_Alberta
2838036: Lac_Sébastien_Water_Aerodrome
2838037: Lac_Tanay
2838038: Lac_Taney
2838039: Lac_Ter
2838040: Lac_Thuy
2838041: Lac_Trevet_Water_Aerodrome
2838042: Lac_Trévet_Water_Aerodrome
2838043: Lac_Tsimanampetsotsa
2838044: Lac_Tumba
2838045: Lac_Unique
2838046: Lac_Unique,_New_Brunswick
2838047: Lac_Verneuil
2838048: Lac_Vert
2838049: Lac_Vert_(Passy)
2838050: Lac_Vert_(Val-d'Illiez)
2838051: Lac_Vert_(disambiguation)
2838052: Lac_Viet
2838053: Lac_Vieux_Desert
2838054: Lac_Vieux_Desert_Band
2838055: Lac_Vieux_Desert_Band_of_Lake_Superior_Chippewa
2838056: Lac_Vieux_Desert_Band_of_Lake_Superior_Chippewa_Indians
2838057: Lac_Vieux_Desert_Band_of_Lake_Superior_Chippewa_Indians,_Michigan
2838058: Lac_Vieux_Desert_Indian_Reservation
2838059: Lac_Wey
2838060: Lac_Y
2838061: Lac_Youm_Yazalem
2838062: Lac_Z
2838063: Lac_a_l'Eau_Claire
2838064: Lac_a_l'Eau_Claire_Est
2838065: Lac_a_l'Eau_Claire_Ouest
2838066: Lac_a_la_Perchaude_Airport
2838067: Lac_beauchamp
2838068: Lac_beauvert
2838069: Lac_bienville
2838070: Lac_brenet
2838071: Lac_brochet
2838072: Lac_bug
2838073: Lac_bénit
2838074: Lac_coffy
2838075: Lac_cornu
2838076: Lac_courte_oreilles
2838077: Lac_courte_oreilles_band_of_lake_superior_chippewa_indians
2838078: Lac_d'Aiguebelette
2838079: Lac_d'Ambleon
2838080: Lac_d'Ambléon
2838081: Lac_d'Annecy
2838082: Lac_d'Anterne
2838083: Lac_d'Antre
2838084: Lac_d'Apremont
2838085: Lac_d'Arboreiaz
2838086: Lac_d'Arboréiaz
2838087: Lac_d'Armaille
2838088: Lac_d'Arnon
2838089: Lac_d'Arvouin
2838090: Lac_d'Emosson
2838091: Lac_d'Etallières
2838092: Lac_d'Etival
2838093: Lac_d'Icogne
2838094: Lac_d'Ilay
2838095: Lac_d'Onoz
2838096: Lac_d'Oo
2838097: Lac_d'Oô
2838098: Lac_d'_Antre
2838099: Lac_d'_Apremont
2838100: Lac_d'_Arboréiaz
2838101: Lac_d'_Armaille
2838102: Lac_d'_Ilay
2838103: Lac_d'_Onoz
2838104: Lac_d'_Oô
2838105: Lac_d'aiguebelette
2838106: Lac_d'ambléon
2838107: Lac_d'anterne
2838108: Lac_d'antre
2838109: Lac_d'apremont
2838110: Lac_d'arboréiaz
2838111: Lac_d'armaille
2838112: Lac_d'arvouin
2838113: Lac_d'emosson
2838114: Lac_d'icogne
2838115: Lac_d'ilay
2838116: Lac_d'onoz
2838117: Lac_d'oô
2838118: Lac_de_Barterand
2838119: Lac_de_Bellefontaine
2838120: Lac_de_Bienne
2838121: Lac_de_Bonlieu
2838122: Lac_de_Bouchet
2838123: Lac_de_Bourget
2838124: Lac_de_Bouverans
2838125: Lac_de_Bret
2838126: Lac_de_Brienz
2838127: Lac_de_Buyo
2838128: Lac_de_Cavayere
2838129: Lac_de_Chaillexon
2838130: Lac_de_Chailloux
2838131: Lac_de_Chalain
2838132: Lac_de_Chalin
2838133: Lac_de_Chambly
2838134: Lac_de_Champex
2838135: Lac_de_Chanon
2838136: Lac_de_Chavoley
2838137: Lac_de_Chermignon
2838138: Lac_de_Clairvaux
2838139: Lac_de_Clairveaux
2838140: Lac_de_Cleuson
2838141: Lac_de_Coiselet
2838142: Lac_de_Collomieu
2838143: Lac_de_Conflans
2838144: Lac_de_Constance
2838145: Lac_de_Cressin
2838146: Lac_de_Crotel
2838147: Lac_de_Damvautier
2838148: Lac_de_Darbon
2838149: Lac_de_Derborence
2838150: Lac_de_Divonne
2838151: Lac_de_Doucier
2838152: Lac_de_Fioget
2838153: Lac_de_Flaine
2838154: Lac_de_Foncine-le-Bas
2838155: Lac_de_Fort-du-Plasne
2838156: Lac_de_Fort-du-Plâne
2838157: Lac_de_Fort_du_Plasne
2838158: Lac_de_Fort_du_Plâne
2838159: Lac_de_Fully
2838160: Lac_de_Geneve
2838161: Lac_de_Genève
2838162: Lac_de_Geronde
2838163: Lac_de_Gers
2838164: Lac_de_Grandvaux
2838165: Lac_de_Gras
2838166: Lac_de_Guiers
2838167: Lac_de_Géronde
2838168: Lac_de_Hallwil
2838169: Lac_de_Joux
2838170: Lac_de_Kossou
2838171: Lac_de_Lamoura
2838172: Lac_de_Lessoc
2838173: Lac_de_Lessy
2838174: Lac_de_Lona
2838175: Lac_de_Louvie
2838176: Lac_de_Lovenex
2838177: Lac_de_Lugano
2838178: Lac_de_Lungern
2838179: Lac_de_Lunghin
2838180: Lac_de_Lussy
2838181: Lac_de_Maclus
2838182: Lac_de_Malbuisson
2838183: Lac_de_Malpas
2838184: Lac_de_Malsaucy
2838185: Lac_de_Mauvoisin
2838186: Lac_de_Moiry
2838187: Lac_de_Mont_d'Orge
2838188: Lac_de_Montbel
2838189: Lac_de_Montbovon
2838190: Lac_de_Montorge
2838191: Lac_de_Montriond
2838192: Lac_de_Montsalvens
2838193: Lac_de_Morat
2838194: Lac_de_Morgins
2838195: Lac_de_Morgnieu
2838196: Lac_de_Mornieu
2838197: Lac_de_Moron
2838198: Lac_de_Moubra
2838199: Lac_de_Muzzano
2838200: Lac_de_Märjelen
2838201: Lac_de_Nantua
2838202: Lac_de_Narlay
2838203: Lac_de_Neuchatel
2838204: Lac_de_Neuchâtel
2838205: Lac_de_Paladru
2838206: Lac_de_Palpuogna
2838207: Lac_de_Peligre
2838208: Lac_de_Perolles
2838209: Lac_de_Petichet
2838210: Lac_de_Pierre-Chatel
2838211: Lac_de_Pierre-Châtel
2838212: Lac_de_Pierre_Chatel
2838213: Lac_de_Pierre_Châtel
2838214: Lac_de_Pormenaz
2838215: Lac_de_Péligre
2838216: Lac_de_Pérolles
2838217: Lac_de_Remoray
2838218: Lac_de_Ronchaux
2838219: Lac_de_Roy
2838220: Lac_de_Saint-Champ
2838221: Lac_de_Saint-Moritz
2838222: Lac_de_Saint-Point
2838223: Lac_de_Saint_Point
2838224: Lac_de_Salanfe
2838225: Lac_de_Sanetsch
2838226: Lac_de_Sarnen
2838227: Lac_de_Satirnay
2838228: Lac_de_Sauvabelin
2838229: Lac_de_Schiffenen
2838230: Lac_de_Seedorf
2838231: Lac_de_Sempach
2838232: Lac_de_Senin
2838233: Lac_de_Serre-Poncon
2838234: Lac_de_Serre-Ponçon
2838235: Lac_de_Silan
2838236: Lac_de_Silans
2838237: Lac_de_Sils
2838238: Lac_de_Silvaplana
2838239: Lac_de_Sylans
2838240: Lac_de_Sénin
2838241: Lac_de_Tailleres
2838242: Lac_de_Taillères
2838243: Lac_de_Tanay
2838244: Lac_de_Taney
2838245: Lac_de_Thoune
2838246: Lac_de_Tignes
2838247: Lac_de_Tseuzier
2838248: Lac_de_Tunis
2838249: Lac_de_Val
2838250: Lac_de_Vallon
2838251: Lac_de_Vassivière
2838252: Lac_de_Vernex
2838253: Lac_de_Vernois
2838254: Lac_de_Viremont
2838255: Lac_de_Virieu
2838256: Lac_de_Viry
2838257: Lac_de_Viry-Chatillon
2838258: Lac_de_Viry-Châtillon
2838259: Lac_de_Vogealle
2838260: Lac_de_Vouglans
2838261: Lac_de_Walenstadt
2838262: Lac_de_Zoug
2838263: Lac_de_Zurich
2838264: Lac_de_barterand
2838265: Lac_de_bellefontaine
2838266: Lac_de_bonlieu
2838267: Lac_de_bret
2838268: Lac_de_chailloux
2838269: Lac_de_chalain
2838270: Lac_de_chambly
2838271: Lac_de_champex
2838272: Lac_de_chanon
2838273: Lac_de_chavoley
2838274: Lac_de_chermignon
2838275: Lac_de_cleuson
2838276: Lac_de_coiselet
2838277: Lac_de_conflans
2838278: Lac_de_crotel
2838279: Lac_de_darbon
2838280: Lac_de_derborence
2838281: Lac_de_divonne
2838282: Lac_de_flaine
2838283: Lac_de_fully
2838284: Lac_de_gers
2838285: Lac_de_gras
2838286: Lac_de_guiers
2838287: Lac_de_géronde
2838288: Lac_de_joux
2838289: Lac_de_l'Abbaye
2838290: Lac_de_l'Aiguillette
2838291: Lac_de_l'Assenciere
2838292: Lac_de_l'Assencière
2838293: Lac_de_l'Entonnoir
2838294: Lac_de_l'Hongrin
2838295: Lac_de_l'Oberaar
2838296: Lac_de_l'_Abbaye
2838297: Lac_de_l'_Assenciere
2838298: Lac_de_l'_Assencière
2838299: Lac_de_l'_Entonnoir
2838300: Lac_de_l'abbaye
2838301: Lac_de_l'aiguillette
2838302: Lac_de_l'assencière
2838303: Lac_de_l'entonnoir
2838304: Lac_de_l'hongrin
2838305: Lac_de_la_Cavayere
2838306: Lac_de_la_Cavayère
2838307: Lac_de_la_Censière
2838308: Lac_de_la_Dame
2838309: Lac_de_la_Fauge
2838310: Lac_de_la_Grande_Rivière
2838311: Lac_de_la_Gruyere
2838312: Lac_de_la_Gruyère
2838313: Lac_de_la_Haute-Sure
2838314: Lac_de_la_Haute-Sûre
2838315: Lac_de_la_Motte
2838316: Lac_de_la_Moubra
2838317: Lac_de_la_Vogealle
2838318: Lac_de_la_cavayère
2838319: Lac_de_la_fauge
2838320: Lac_de_la_vogealle
2838321: Lac_de_lamoura
2838322: Lac_de_lessoc
2838323: Lac_de_lessy
2838324: Lac_de_lona
2838325: Lac_de_louvie
2838326: Lac_de_lovenex
2838327: Lac_de_lussy
2838328: Lac_de_malpas
2838329: Lac_de_malsaucy
2838330: Lac_de_mauvoisin
2838331: Lac_de_moiry
2838332: Lac_de_montbel
2838333: Lac_de_montriond
2838334: Lac_de_montsalvens
2838335: Lac_de_morgins
2838336: Lac_de_morgnieu
2838337: Lac_de_moron
2838338: Lac_de_nantua
2838339: Lac_de_narlay
2838340: Lac_de_paladru
2838341: Lac_de_petichet
2838342: Lac_de_pierre-châtel
2838343: Lac_de_pormenaz
2838344: Lac_de_pérolles
2838345: Lac_de_remoray
2838346: Lac_de_roy
2838347: Lac_de_saint-point
2838348: Lac_de_salanfe
2838349: Lac_de_sanetsch
2838350: Lac_de_sauvabelin
2838351: Lac_de_seedorf
2838352: Lac_de_serre-ponçon
2838353: Lac_de_sylans
2838354: Lac_de_taney
2838355: Lac_de_tignes
2838356: Lac_de_tseuzier
2838357: Lac_de_vallon
2838358: Lac_de_vassivière
2838359: Lac_de_viremont
2838360: Lac_de_virieu
2838361: Lac_de_viry
2838362: Lac_de_viry-châtillon
2838363: Lac_de_vouglans
2838364: Lac_des_Allemands
2838365: Lac_des_Arcs
2838366: Lac_des_Arcs,_Alberta
2838367: Lac_des_Audannes
2838368: Lac_des_Autannes
2838369: Lac_des_Bez
2838370: Lac_des_Brenets
2838371: Lac_des_Chavonnes
2838372: Lac_des_Confins
2838373: Lac_des_Dames
2838374: Lac_des_Deux-Montagnes
2838375: Lac_des_Deux_Montagnes
2838376: Lac_des_Dix
2838377: Lac_des_Eaux-noires
2838378: Lac_des_Iles_igneous_complex
2838379: Lac_des_Montsalvens
2838380: Lac_des_Mortes
2838381: Lac_des_Quatre_Cantons
2838382: Lac_des_Rouges_Truites
2838383: Lac_des_Rousses
2838384: Lac_des_Sapins
2838385: Lac_des_Tailleres
2838386: Lac_des_Taillères
2838387: Lac_des_Tallières
2838388: Lac_des_Toules
2838389: Lac_des_Vaux
2838390: Lac_des_Vents_volcanic_complex
2838391: Lac_des_allemands
2838392: Lac_des_arcs,_alberta
2838393: Lac_des_audannes
2838394: Lac_des_autannes
2838395: Lac_des_bez
2838396: Lac_des_bois
2838397: Lac_des_brenets
2838398: Lac_des_chavonnes
2838399: Lac_des_confins
2838400: Lac_des_deux_montagnes
2838401: Lac_des_mortes
2838402: Lac_des_rouges_truites
2838403: Lac_des_rousses
2838404: Lac_des_sapins
2838405: Lac_des_taillères
2838406: Lac_des_toules
2838407: Lac_des_vaux
2838408: Lac_des_vents_volcanic_complex
2838409: Lac_des_évettes
2838410: Lac_des_Évettes
2838411: Lac_du_Bois
2838412: Lac_du_Bois_(camp)
2838413: Lac_du_Bonnet
2838414: Lac_du_Bonnet,_Manitoba
2838415: Lac_du_Bonnet,_Manitoba_(rural_municipality)
2838416: Lac_du_Bonnet_(Manitoba_electoral_division)
2838417: Lac_du_Bonnet_(Manitoba_riding)
2838418: Lac_du_Bonnet_(North)_Water_Aerodrome
2838419: Lac_du_Bonnet_(electoral_district)
2838420: Lac_du_Bonnet_Airport
2838421: Lac_du_Bouchet
2838422: Lac_du_Bourget
2838423: Lac_du_Brevent
2838424: Lac_du_Brévent
2838425: Lac_du_Der-Chantecoq
2838426: Lac_du_Fioget
2838427: Lac_du_Flambeau
2838428: Lac_du_Flambeau,_WI
2838429: Lac_du_Flambeau,_Wisconsin
2838430: Lac_du_Flambeau_(CDP),_Vilas_County,_WI
2838431: Lac_du_Flambeau_(CDP),_Vilas_County,_Wisconsin
2838432: Lac_du_Flambeau_(CDP),_WI
2838433: Lac_du_Flambeau_(CDP),_Wisconsin
2838434: Lac_du_Flambeau_(town),_Vilas_County,_WI
2838435: Lac_du_Flambeau_(town),_Vilas_County,_Wisconsin
2838436: Lac_du_Flambeau_(town),_WI
2838437: Lac_du_Flambeau_(town),_Wisconsin
2838438: Lac_du_Flambeau_Band
2838439: Lac_du_Flambeau_Band_of_Lake_Superior_Chippewa
2838440: Lac_du_Flambeau_Band_of_Lake_Superior_Chippewa_Indians
2838441: Lac_du_Flambeau_Band_of_Lake_Superior_Chippewa_Indians_of_the_Lac_du_Flambeau_Reservation_of_Wisconsin
2838442: Lac_du_Flambeau_Indian_Reservation
2838443: Lac_du_Fort-du-Plane
2838444: Lac_du_Fort-du-Plasne
2838445: Lac_du_Fort-du-Plâne
2838446: Lac_du_Fort_du_Plasne
2838447: Lac_du_Fort_du_Plâne
2838448: Lac_du_Lauvitel
2838449: Lac_du_Mont_d'Orge
2838450: Lac_du_Montorge
2838451: Lac_du_Saint-Sacrement
2838452: Lac_du_Saint_Sacrement
2838453: Lac_du_Val
2838454: Lac_du_Vernex
2838455: Lac_du_Vernois
2838456: Lac_du_Vieux_Emosson
2838457: Lac_du_bois
2838458: Lac_du_bonnet_airport
2838459: Lac_du_bouchet
2838460: Lac_du_bourget
2838461: Lac_du_brévent
2838462: Lac_du_fioget
2838463: Lac_du_flambeau_band_of_lake_superior_chippewa
2838464: Lac_du_fort-du-plasne
2838465: Lac_du_lauvitel
2838466: Lac_du_mont_d'orge
2838467: Lac_du_val
2838468: Lac_du_vernex
2838469: Lac_du_vernois
2838470: Lac_du_vieux_emosson
2838471: Lac_dumoine
2838472: Lac_genin
2838473: Lac_guindon
2838474: Lac_insect
2838475: Lac_lZman
2838476: Lac_la_Biche
2838477: Lac_la_Biche,_AB
2838478: Lac_la_Biche,_Alberta
2838479: Lac_la_Biche_(Alberta)
2838480: Lac_la_Croix_Research_Natural_Area
2838481: Lac_la_Hache
2838482: Lac_la_Nonne
2838483: Lac_la_belle,_michigan
2838484: Lac_la_biche_(alberta)
2838485: Lac_la_biche_golf_course
2838486: Lac_la_blanche
2838487: Lac_la_croix_research_natural_area
2838488: Lac_la_nonne
2838489: Lac_le_jeune
2838490: Lac_leman
2838491: Lac_lioson
2838492: Lac_lŽman
2838493: Lac_noir
2838494: Lac_operator
2838495: Lac_operon
2838496: Lac_pavin
2838497: Lac_phillipe
2838498: Lac_promoter
2838499: Lac_qui_Parle
2838500: Lac_qui_Parle_County
2838501: Lac_qui_Parle_County,_MN
2838502: Lac_qui_Parle_County,_Minnesota
2838503: Lac_qui_Parle_County_Courthouse
2838504: Lac_qui_Parle_River
2838505: Lac_qui_Parle_State_Park
2838506: Lac_qui_Parle_Township,_Lac_qui_Parle_County,_Minnesota
2838507: Lac_qui_Parle_Township,_MN
2838508: Lac_qui_Parle_Township,_Minnesota
2838509: Lac_qui_parle
2838510: Lac_qui_parle_river
2838511: Lac_qui_parle_state_park
